cohort_id,condition_name,drug_concept_id,drug_name,affect,concept_name,meddra_pt
500000801,acute myocardial infarction,NA,naproxen,NA,angina pectoris,10002383
500000301,acute liver injury,NA,golimumab,NA,acute hepatic failure,10000804
500000801,acute myocardial infarction,NA,cabazitaxel,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,basiliximab,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,fluoxetine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,fluoxetine,NA,cholecystitis,10008612
500000301,acute liver injury,NA,fluoxetine,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,fluoxetine,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,lapatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ofatumumab,NA,hepatitis b,10019731
500000301,acute liver injury,NA,interferon beta-1b,NA,hepatitis,10019717
500000301,acute liver injury,NA,tagraxofusp,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,pasireotide,NA,cholangitis,10008604
500000301,acute liver injury,NA,pasireotide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,pasireotide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,pasireotide,NA,jaundice,10023126
500000301,acute liver injury,NA,peginterferon beta-1a,NA,hepatitis,10019717
500000301,acute liver injury,NA,peginterferon beta-1a,NA,hepatitis a,10019719
500000301,acute liver injury,NA,cisplatin,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,lurbinectedin,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,dihematoporphyrin ether,NA,angina pectoris,10002383
500001001,gi bleed,NA,dihematoporphyrin ether,NA,haematemesis,10018830
500000301,acute liver injury,NA,dihematoporphyrin ether,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,etravirine,NA,angina pectoris,10002383
500001001,gi bleed,NA,etravirine,NA,haematemesis,10018830
500000301,acute liver injury,NA,etravirine,NA,hepatic failure,10019663
500000301,acute liver injury,NA,etravirine,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,etravirine,NA,hepatitis,10019717
500000301,acute liver injury,NA,etravirine,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,siponimod,NA,liver injury,10067125
500000301,acute liver injury,NA,ponesimod,NA,liver injury,10067125
500000301,acute liver injury,NA,ketoconazole,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,ketoconazole,NA,liver disorder,10024670
500000301,acute liver injury,NA,ketoconazole,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,pralsetinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,thiothixene,NA,jaundice,10023126
500000301,acute liver injury,NA,obinutuzumab,NA,hepatitis b,10019731
500000301,acute liver injury,NA,obinutuzumab,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,buprenorphine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,brigatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,trastuzumab,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,tofacitinib,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,tofacitinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,cabozantinib,NA,hepatitis cholestatic,10019754
500000301,acute liver injury,NA,ribociclib,NA,liver injury,10067125
500000301,acute liver injury,NA,ribociclib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,eslicarbazepine,NA,liver injury,10067125
500001001,gi bleed,NA,sargramostim,NA,haematemesis,10018830
500000301,acute liver injury,NA,sargramostim,NA,liver injury,10067125
500000801,acute myocardial infarction,NA,avanafil,NA,angina unstable,10002388
500001001,gi bleed,NA,dabrafenib,NA,haematemesis,10018830
500001001,gi bleed,NA,trametinib,NA,haematemesis,10018830
500000301,acute liver injury,NA,trametinib,NA,hepatic haematoma,10019676
500000301,acute liver injury,NA,dolutegravir,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,dolutegravir,NA,hepatitis,10019717
500000301,acute liver injury,NA,dolutegravir,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,fluticasone,NA,cholecystitis,10008612
500000801,acute myocardial infarction,NA,toremifene,NA,angina pectoris,10002383
500000301,acute liver injury,NA,toremifene,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,toremifene,NA,jaundice,10023126
500000301,acute liver injury,NA,octreotide,NA,bile duct stone,10004637
500000301,acute liver injury,NA,octreotide,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,octreotide,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,cariprazine,NA,hepatitis,10019717
500000301,acute liver injury,NA,nelfinavir,NA,hepatitis,10019717
500000301,acute liver injury,NA,nelfinavir,NA,jaundice,10023126
500000301,acute liver injury,NA,tacrolimus,NA,hepatic failure,10019663
500000301,acute liver injury,NA,leuprolide,NA,hepatitis,10019717
500000301,acute liver injury,NA,leuprolide,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,leuprolide,NA,liver injury,10067125
500000301,acute liver injury,NA,tirzepatide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,tirzepatide,NA,gallbladder disorder,10017626
500000301,acute liver injury,NA,cabozantinib,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,cabozantinib,NA,hepatic failure,10019663
500000301,acute liver injury,NA,cabozantinib,NA,hepatitis,10019717
500000401,acute kidney injury,NA,cabozantinib,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,cabozantinib,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,cabozantinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,cabozantinib,NA,portal vein thrombosis,10036206
500000301,acute liver injury,NA,ethionamide,NA,hepatitis,10019717
500000301,acute liver injury,NA,ethionamide,NA,jaundice,10023126
500000301,acute liver injury,NA,aldesleukin,NA,cholecystitis,10008612
500001001,gi bleed,NA,aldesleukin,NA,haematemesis,10018830
500000301,acute liver injury,NA,aldesleukin,NA,hepatic failure,10019663
500000301,acute liver injury,NA,aldesleukin,NA,hepatitis,10019717
500000301,acute liver injury,NA,aldesleukin,NA,hepatosplenomegaly,10019847
500000301,acute liver injury,NA,axitinib,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,axitinib,NA,hepatitis,10019717
500000301,acute liver injury,NA,axitinib,NA,hepatitis fulminant,10019772
500000301,acute liver injury,NA,axitinib,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,axitinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,axitinib,NA,liver disorder,10024670
500000301,acute liver injury,NA,axitinib,NA,liver injury,10067125
500000301,acute liver injury,NA,axitinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,lanreotide,NA,cholangitis,10008604
500000301,acute liver injury,NA,lanreotide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,lanreotide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,bedaquiline,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,miltefosine,NA,jaundice,10023126
500000301,acute liver injury,NA,encorafenib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,binimetinib,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,fluvoxamine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,fluvoxamine,NA,cholecystitis,10008612
500000301,acute liver injury,NA,fluvoxamine,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,fluvoxamine,NA,jaundice,10023126
500000301,acute liver injury,NA,sorafenib,NA,hepatitis,10019717
500000801,acute myocardial infarction,NA,levomilnacipran,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,lenvatinib,NA,acute myocardial infarction,10000891
500000801,acute myocardial infarction,NA,lenvatinib,NA,angina pectoris,10002383
500000301,acute liver injury,NA,lenvatinib,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,lenvatinib,NA,cholecystitis,10008612
500001001,gi bleed,NA,lenvatinib,NA,haematemesis,10018830
500000301,acute liver injury,NA,lenvatinib,NA,hepatic encephalopathy,10019660
500000301,acute liver injury,NA,lenvatinib,NA,hepatic failure,10019663
500000301,acute liver injury,NA,lenvatinib,NA,hepatic haematoma,10019676
500000301,acute liver injury,NA,lenvatinib,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,lenvatinib,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,lenvatinib,NA,oesophageal varices haemorrhage,10030210
500000301,acute liver injury,NA,lenvatinib,NA,liver injury,10067125
500000301,acute liver injury,NA,lenvatinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,sotorasib,NA,hepatitis,10019717
500000301,acute liver injury,NA,sotorasib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,sotorasib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,nimodipine,NA,hepatitis,10019717
500000301,acute liver injury,NA,nimodipine,NA,jaundice,10023126
500000301,acute liver injury,NA,pitavastatin,NA,hepatitis,10019717
500000301,acute liver injury,NA,pitavastatin,NA,jaundice,10023126
500001001,gi bleed,NA,glasdegib,NA,haematemesis,10018830
500000301,acute liver injury,NA,ivosidenib,NA,hepatic encephalopathy,10019660
500000301,acute liver injury,NA,ivosidenib,NA,jaundice,10023126
500000301,acute liver injury,NA,darolutamide,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,isopropyl alcohol,NA,liver injury,10067125
500000301,acute liver injury,NA,cannabidiol,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,vonoprazan,NA,hepatic failure,10019663
500000301,acute liver injury,NA,vonoprazan,NA,jaundice,10023126
500000301,acute liver injury,NA,benznidazole,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,benznidazole,NA,hepatic failure,10019663
500000301,acute liver injury,NA,benznidazole,NA,hepatitis,10019717
500000301,acute liver injury,NA,benznidazole,NA,hepatitis toxic,10019795
500000301,acute liver injury,NA,benznidazole,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ozanimod,NA,liver injury,10067125
500000301,acute liver injury,NA,eluxadoline,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,tirzepatide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,larotrectinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,olsalazine,NA,hepatic failure,10019663
500000301,acute liver injury,NA,olsalazine,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,olsalazine,NA,hepatitis,10019717
500000301,acute liver injury,NA,olsalazine,NA,hepatitis cholestatic,10019754
500000301,acute liver injury,NA,olsalazine,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,olsalazine,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,olsalazine,NA,jaundice,10023126
500000301,acute liver injury,NA,eribulin,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,natalizumab,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,natalizumab,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,procarbazine,NA,haematemesis,10018830
500000301,acute liver injury,NA,procarbazine,NA,jaundice,10023126
500000301,acute liver injury,NA,upadacitinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,crizotinib,NA,hepatic failure,10019663
500000301,acute liver injury,NA,crizotinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,amphotericin b,NA,cholangitis,10008604
500000301,acute liver injury,NA,amphotericin b,NA,cholecystitis,10008612
500000301,acute liver injury,NA,emtricitabine,NA,hepatomegaly,10019842
500000801,acute myocardial infarction,NA,glatiramer,NA,angina pectoris,10002383
500000301,acute liver injury,NA,glatiramer,NA,cholecystitis,10008612
500000301,acute liver injury,NA,glatiramer,NA,cholelithiasis,10008629
500001001,gi bleed,NA,glatiramer,NA,haematemesis,10018830
500000301,acute liver injury,NA,glatiramer,NA,hepatitis,10019717
500000301,acute liver injury,NA,glatiramer,NA,hepatomegaly,10019842
500000801,acute myocardial infarction,NA,teriparatide,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,omacetaxine mepesuccinate,NA,angina pectoris,10002383
500000301,acute liver injury,NA,ramucirumab,NA,hepatic encephalopathy,10019660
500000401,acute kidney injury,NA,ramucirumab,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,ramucirumab,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,vorinostat,NA,cholecystitis,10008612
500000301,acute liver injury,NA,neratinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,pexidartinib,NA,cholangitis,10008604
500000301,acute liver injury,NA,pexidartinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,vemurafenib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,etoposide,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,selpercatinib,NA,haematemesis,10018830
500000301,acute liver injury,NA,selpercatinib,NA,hepatic haematoma,10019676
500000301,acute liver injury,NA,selpercatinib,NA,hepatic haemorrhage,10019677
500000301,acute liver injury,NA,selpercatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,regorafenib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,"estrogens, conjugated (usp)",NA,gallbladder disorder,10017626
500000301,acute liver injury,NA,"estrogens, conjugated (usp)",NA,jaundice,10023126
500000801,acute myocardial infarction,NA,aripiprazole lauroxil,NA,angina pectoris,10002383
500000301,acute liver injury,NA,aripiprazole lauroxil,NA,hepatitis,10019717
500000301,acute liver injury,NA,aripiprazole lauroxil,NA,jaundice,10023126
500000301,acute liver injury,NA,nalmefene,NA,hepatitis,10019717
500000301,acute liver injury,NA,bremelanotide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,calaspargase pegol,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,calaspargase pegol,NA,hepatic infection,10056522
500000301,acute liver injury,NA,"bcg, live, tice strain",NA,hepatitis,10019717
500001001,gi bleed,NA,dinutuximab,NA,haematemesis,10018830
500000301,acute liver injury,NA,nivolumab,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,nivolumab,NA,cholangitis,10008604
500000301,acute liver injury,NA,nivolumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,nivolumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,nivolumab,NA,hepatitis e,10019768
500000301,acute liver injury,NA,nivolumab,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,nivolumab,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,nivolumab,NA,oesophageal varices haemorrhage,10030210
500000301,acute liver injury,NA,nivolumab,NA,liver injury,10067125
500000301,acute liver injury,NA,nivolumab,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,avacopan,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,fentanyl,NA,angina pectoris,10002383
500000401,acute kidney injury,NA,fentanyl,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,fentanyl,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,cabotegravir,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,estradiol,NA,hepatitis,10019717
500000301,acute liver injury,NA,estradiol,NA,hepatitis acute,10019727
500000801,acute myocardial infarction,NA,pentostatin,NA,angina pectoris,10002383
500000301,acute liver injury,NA,durvalumab,NA,cholangitis,10008604
500000301,acute liver injury,NA,durvalumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,durvalumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,durvalumab,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,monomethyl fumarate,NA,liver injury,10067125
500000301,acute liver injury,NA,ixazomib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,acitretin,NA,hepatitis,10019717
500000301,acute liver injury,NA,bosutinib,NA,hepatosplenomegaly,10019847
500000301,acute liver injury,NA,bosutinib,NA,hepatobiliary disease,10062000
500000301,acute liver injury,NA,fostamatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,abemaciclib,NA,hepatic vein thrombosis,10019713
500000301,acute liver injury,NA,abemaciclib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,abemaciclib,NA,portal vein thrombosis,10036206
500000301,acute liver injury,NA,doxazosin,NA,jaundice,10023126
500000301,acute liver injury,NA,praziquantel,NA,hepatitis,10019717
500000301,acute liver injury,NA,capmatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,abiraterone,NA,hepatitis,10019717
500000301,acute liver injury,NA,diroximel fumarate,NA,liver injury,10067125
